LotArea,GrLivArea,GarageArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageCars,Neighborhood,MSZoning,BldgType,HouseStyle,KitchenQual,ExterQual,Foundation,CentralAir,PavedDrive,HeatingQC,SalePrice
6090,2194,935,4,8,1987,1979,1109,3,0,5,2,2,CollgCr,RL,1Fam,1.5Fin,TA,Gd,CBlock,Y,Y,Gd,404855
8158,1294,410,2,7,1955,2020,734,2,1,5,1,1,CollgCr,RM,2fmCon,1Story,Ex,Gd,BrkTil,N,Y,Gd,245970
10561,2124,953,9,2,1954,1977,1620,3,0,9,0,2,OldTown,RH,1Fam,2Story,TA,Ex,CBlock,N,N,TA,471013
9471,675,729,1,3,2019,1956,1738,1,1,8,1,1,NAmes,RL,2fmCon,1.5Fin,Ex,TA,BrkTil,Y,Y,Ex,175611
5743,791,459,1,6,1962,1962,276,3,0,7,2,2,Edwards,RM,1Fam,1.5Fin,Gd,TA,PConc,N,Y,Gd,143100
12196,3730,193,4,2,1958,2020,1707,2,1,8,1,2,OldTown,RM,1Fam,1Story,TA,TA,BrkTil,N,N,Ex,619702
11895,990,554,3,8,1987,1974,1367,1,1,10,1,3,Edwards,RM,1Fam,2Story,TA,Ex,CBlock,N,Y,TA,251375
9008,3308,889,9,8,1981,2014,1104,1,0,7,0,3,Somerst,RM,2fmCon,1.5Fin,TA,Gd,BrkTil,Y,N,Gd,629181
5324,3928,635,7,3,1965,1951,1149,1,0,8,0,1,NAmes,RH,2fmCon,1.5Fin,Ex,TA,BrkTil,N,Y,Gd,627366
10632,1133,19,2,8,1981,2015,388,3,0,9,1,3,Edwards,RL,Duplex,1.5Fin,Ex,TA,PConc,Y,N,TA,224220
5257,1760,930,4,6,1953,1977,394,2,0,5,1,2,OldTown,FV,2fmCon,1.5Fin,Gd,Gd,PConc,Y,N,TA,294765
13098,3999,310,5,1,2004,1958,1735,3,0,8,1,0,Edwards,RH,Duplex,1Story,Gd,Gd,CBlock,Y,Y,TA,639323
2226,2672,841,4,5,1961,1989,69,2,1,5,0,2,CollgCr,RL,2fmCon,1Story,TA,TA,CBlock,Y,N,TA,406973
4401,3886,839,4,1,2000,1978,1928,2,0,8,1,2,Edwards,RH,2fmCon,2Story,TA,Gd,BrkTil,Y,N,Ex,642432
6718,3850,679,4,5,1977,2009,1692,1,0,7,0,3,NAmes,FV,1Fam,1Story,Gd,Ex,PConc,N,N,TA,612999
3024,2390,557,8,7,1955,1976,632,1,0,4,0,0,Edwards,RL,1Fam,1.5Fin,Gd,TA,CBlock,N,N,Ex,428223
7672,1103,995,7,8,1953,2015,763,3,1,5,2,2,NAmes,RM,Duplex,1Story,Ex,Gd,CBlock,Y,Y,Ex,298144
9727,3485,734,4,2,1957,1986,422,3,0,7,0,1,CollgCr,RH,1Fam,2Story,Ex,TA,PConc,Y,Y,Ex,514243
13683,1628,78,1,1,1978,1985,133,2,0,8,1,3,NAmes,RM,1Fam,1Story,TA,Ex,CBlock,Y,N,Ex,242212
7280,1565,169,6,3,1976,1965,5,1,0,9,0,2,NAmes,RH,1Fam,1Story,Gd,Gd,PConc,Y,N,Ex,307216
14448,3968,913,5,7,2010,2005,1363,3,0,11,2,3,NAmes,RM,1Fam,1.5Fin,Ex,TA,CBlock,Y,N,Ex,656067
2870,2164,245,5,2,2009,2000,154,2,0,11,1,0,Edwards,FV,Duplex,1Story,TA,Ex,CBlock,Y,N,TA,328516
5199,1983,782,6,8,2011,1954,1038,2,0,3,2,1,CollgCr,FV,1Fam,1.5Fin,TA,Ex,CBlock,N,Y,Ex,373545
3745,990,978,8,1,1999,1989,1111,2,0,9,0,1,OldTown,RL,1Fam,1.5Fin,TA,Gd,CBlock,Y,N,Gd,321898
7270,1064,471,6,1,2013,1982,711,2,1,3,1,3,Edwards,RM,Duplex,2Story,TA,Ex,PConc,N,Y,Gd,286313
10635,667,98,6,3,1995,2010,1249,2,0,10,2,0,NAmes,RH,Duplex,1Story,Ex,Ex,BrkTil,Y,N,Ex,225335
7886,1258,321,7,3,1996,1953,1880,1,1,4,0,3,Edwards,RM,1Fam,2Story,Ex,TA,BrkTil,Y,Y,Gd,382278
7590,1697,140,8,1,1952,2013,66,1,1,8,1,2,CollgCr,RH,Duplex,1Story,TA,Gd,PConc,Y,Y,TA,341002
14750,3943,108,4,6,1958,1977,628,1,0,4,0,2,Edwards,RL,1Fam,2Story,TA,TA,BrkTil,Y,N,TA,583351
9897,2404,312,7,3,1961,1976,331,2,1,7,0,0,Somerst,RH,1Fam,1.5Fin,Gd,Ex,PConc,Y,Y,Ex,398220
10664,1673,648,8,7,1960,1970,860,3,0,4,0,0,CollgCr,FV,Duplex,1.5Fin,TA,Ex,BrkTil,Y,Y,Gd,374300
10271,2796,120,6,4,1975,1984,1137,3,0,5,0,0,NAmes,RM,1Fam,1.5Fin,Gd,Gd,CBlock,N,N,TA,490854
7158,2150,98,9,6,2006,1989,1032,2,0,7,0,1,Edwards,RL,2fmCon,2Story,TA,Ex,PConc,N,N,Gd,440970
10431,679,577,6,6,1979,1959,1810,1,1,5,1,2,Edwards,RL,1Fam,2Story,Gd,TA,CBlock,Y,Y,Ex,284347
14844,3691,493,4,7,2009,1969,1833,3,1,4,2,1,Edwards,RM,Duplex,1.5Fin,TA,Ex,CBlock,N,N,Gd,611833
2589,527,143,6,4,1954,1964,344,2,1,7,2,2,NAmes,RL,Duplex,1Story,Gd,TA,BrkTil,N,Y,Gd,182075
11552,2344,109,2,3,2013,2006,499,2,1,3,2,2,Somerst,FV,1Fam,1.5Fin,Ex,TA,PConc,Y,N,Gd,336458
3884,2664,483,8,1,1986,1988,801,1,1,7,2,3,OldTown,RL,2fmCon,1.5Fin,TA,Ex,BrkTil,N,N,Ex,514920
7399,3250,129,6,3,1958,2021,1820,3,1,10,1,3,OldTown,RM,Duplex,1Story,Ex,TA,BrkTil,Y,Y,Gd,593851
12508,3204,399,4,7,1980,2021,442,2,0,10,2,0,NAmes,RM,1Fam,2Story,Gd,Ex,PConc,Y,N,Ex,479293
14622,3379,839,7,3,2015,1999,1558,2,1,3,0,3,Somerst,RL,2fmCon,1Story,Gd,TA,PConc,N,N,Gd,607596
10503,761,505,8,5,1991,2010,1573,1,1,7,1,3,CollgCr,FV,Duplex,1.5Fin,Ex,TA,CBlock,N,Y,Gd,313616
3076,3173,768,3,8,1969,1988,1490,1,1,6,2,1,Edwards,FV,Duplex,1Story,TA,Ex,PConc,N,N,TA,504426
9235,3332,209,3,4,1995,1984,751,2,0,8,0,3,OldTown,RH,1Fam,2Story,TA,Ex,CBlock,Y,N,Ex,487288
8837,3609,757,3,2,2012,2019,14,1,0,8,1,3,CollgCr,RL,2fmCon,2Story,Gd,Ex,BrkTil,N,N,Ex,482965
2033,696,360,3,2,1966,1976,1650,1,0,8,2,1,Edwards,RM,1Fam,1.5Fin,Gd,Ex,BrkTil,N,Y,TA,223608
3841,1960,153,2,2,1970,1969,689,2,1,7,2,3,OldTown,RM,Duplex,1.5Fin,Gd,Gd,BrkTil,Y,Y,Gd,333179
6481,3231,939,5,7,1969,1966,1401,1,1,10,0,1,CollgCr,FV,2fmCon,2Story,Gd,Ex,PConc,Y,Y,TA,558027
10440,2162,644,6,3,1999,1957,1011,3,0,8,1,2,NAmes,RH,2fmCon,2Story,Gd,Ex,PConc,Y,N,Ex,401161
3134,3421,532,1,2,1965,1953,1609,1,0,3,2,1,Edwards,FV,1Fam,1.5Fin,Gd,Ex,PConc,N,N,Gd,520929
9261,1933,546,6,5,1960,1993,949,2,1,11,0,3,Edwards,RM,Duplex,2Story,Gd,TA,CBlock,N,Y,Ex,401891
7298,832,359,7,3,2016,1956,1548,1,0,10,2,0,OldTown,FV,2fmCon,2Story,Gd,TA,PConc,Y,N,Ex,288980
9017,3267,987,2,1,2007,1988,1829,1,1,9,0,3,Edwards,RL,Duplex,2Story,Ex,Gd,BrkTil,Y,N,Gd,521376
9771,1681,309,1,1,1967,1950,1092,1,0,10,0,0,Edwards,RH,2fmCon,1.5Fin,TA,Gd,CBlock,N,Y,Ex,282810
10567,3731,473,7,3,1998,2012,172,2,0,6,2,1,Edwards,FV,2fmCon,2Story,Ex,TA,CBlock,N,Y,Gd,571050
10915,3905,735,6,6,1976,1970,1999,2,1,11,1,1,NAmes,RH,1Fam,2Story,TA,TA,CBlock,Y,N,Ex,655175
3913,2275,635,3,4,1975,1999,1691,2,0,3,1,3,OldTown,RM,1Fam,1.5Fin,Ex,TA,CBlock,Y,N,Ex,407137
6297,3947,751,2,4,2007,2004,446,1,1,7,1,0,Somerst,RH,Duplex,1.5Fin,Ex,Gd,BrkTil,N,N,Ex,518237
12684,578,945,2,8,1958,1984,733,2,1,8,2,3,NAmes,FV,1Fam,2Story,Ex,TA,CBlock,N,N,TA,150593
3942,2367,875,2,1,1957,1966,1736,1,1,8,1,3,CollgCr,RM,2fmCon,2Story,Ex,TA,PConc,N,Y,TA,434198
6004,2392,299,8,2,1973,2011,1162,1,0,9,2,2,NAmes,FV,Duplex,1Story,Ex,Ex,PConc,N,Y,Ex,495927
12536,696,340,1,7,1994,1960,1304,2,0,7,1,2,NAmes,RL,2fmCon,1Story,Ex,Ex,CBlock,N,N,Ex,192237
3331,3691,3,3,5,2009,1950,1060,1,0,8,2,1,CollgCr,RL,1Fam,1.5Fin,Gd,TA,CBlock,Y,Y,Ex,556359
9890,2283,634,8,3,1959,2004,401,1,1,11,1,3,CollgCr,FV,Duplex,2Story,Ex,TA,BrkTil,Y,N,Gd,452273
6588,725,553,6,7,1961,1996,1586,3,1,11,0,2,CollgCr,RH,2fmCon,1.5Fin,Gd,Gd,CBlock,Y,Y,TA,253271
2337,3142,168,7,5,2008,1965,950,1,0,11,1,0,Somerst,RL,1Fam,1.5Fin,TA,Gd,CBlock,Y,Y,Ex,534567
9066,3981,419,2,5,1972,2015,395,2,1,5,2,3,CollgCr,RM,Duplex,2Story,Gd,Gd,PConc,N,Y,Ex,533029
9813,2061,279,9,6,2010,2021,385,2,0,5,0,2,NAmes,FV,Duplex,1.5Fin,TA,Gd,CBlock,N,Y,Ex,437018
12057,3460,736,7,5,1987,1983,128,2,1,10,1,2,Somerst,RH,Duplex,1Story,TA,Ex,CBlock,N,N,Ex,548324
13329,1234,388,3,3,2004,1981,272,2,0,4,1,3,Somerst,RL,2fmCon,1.5Fin,Gd,Ex,PConc,Y,N,Gd,236967
10983,1862,184,9,2,2002,1993,1303,2,0,4,0,2,CollgCr,RL,Duplex,1Story,Ex,TA,BrkTil,N,N,Ex,424990
5611,2079,322,3,7,1960,2018,164,2,0,5,2,3,CollgCr,FV,1Fam,1.5Fin,Gd,Ex,PConc,N,Y,Ex,339279
5700,2119,10,8,6,2007,1964,547,2,0,11,1,3,OldTown,RL,1Fam,1Story,Ex,TA,BrkTil,N,N,TA,422804
11708,2542,684,7,3,1988,1959,156,1,0,11,0,1,Somerst,RH,Duplex,1.5Fin,Ex,Ex,BrkTil,Y,Y,Ex,426027
14145,3466,607,3,6,1965,1991,939,2,1,10,1,2,Somerst,RH,2fmCon,2Story,Gd,Ex,BrkTil,N,Y,Gd,515469
8118,3084,277,5,1,1979,1961,1235,2,0,11,0,3,Somerst,RH,Duplex,1.5Fin,Ex,Gd,CBlock,Y,N,Gd,529882
9105,719,138,7,8,1962,2017,1074,1,0,4,2,0,CollgCr,RH,1Fam,2Story,Gd,TA,BrkTil,Y,Y,TA,262018
14100,2840,677,3,7,2003,1987,941,2,1,9,1,3,CollgCr,RH,Duplex,1.5Fin,Ex,Gd,BrkTil,N,N,Ex,446175
4673,1727,698,2,7,1967,2004,1211,2,1,6,0,1,Somerst,RL,1Fam,1.5Fin,TA,Gd,BrkTil,N,Y,Ex,323279
4122,2228,85,9,2,1999,1969,621,2,0,3,2,1,Somerst,RM,2fmCon,1.5Fin,Ex,TA,BrkTil,Y,N,Gd,435262
13977,701,899,2,1,1978,1958,1095,2,1,6,2,3,Edwards,FV,1Fam,2Story,Ex,TA,PConc,Y,N,Ex,207427
9082,2389,230,3,5,1953,2008,967,3,1,4,2,0,Somerst,RH,Duplex,2Story,Gd,Gd,CBlock,Y,N,TA,360943
10250,2579,450,1,2,2012,1957,1270,3,0,7,2,3,CollgCr,RL,2fmCon,1Story,Ex,Gd,BrkTil,Y,N,Gd,427626
12625,3660,137,1,5,1986,1962,559,2,0,11,0,0,Edwards,RL,1Fam,2Story,Gd,Gd,CBlock,Y,N,TA,502051
4062,3773,996,1,1,1985,1959,661,2,1,5,0,3,CollgCr,RH,1Fam,1.5Fin,Ex,Gd,BrkTil,Y,N,TA,535272
3254,2213,530,3,6,1969,2004,1048,1,0,7,1,0,NAmes,RL,1Fam,1Story,TA,Ex,CBlock,Y,N,Gd,369083
5688,3864,337,6,3,1968,2008,840,2,0,9,0,1,OldTown,RL,1Fam,1.5Fin,TA,Gd,CBlock,Y,Y,Ex,590547
5748,3263,155,3,6,1988,1979,1104,1,0,6,1,2,NAmes,FV,1Fam,1.5Fin,TA,Ex,PConc,Y,Y,Gd,508387
8342,1252,606,4,8,1956,2009,1296,1,1,7,0,2,NAmes,RH,1Fam,1.5Fin,Ex,Gd,CBlock,Y,N,TA,272444
6130,1516,16,2,6,1976,1976,214,3,0,5,2,3,NAmes,RL,Duplex,2Story,Ex,TA,CBlock,Y,N,TA,247992
6257,614,791,7,2,1979,1955,279,3,0,8,2,1,NAmes,FV,2fmCon,2Story,Ex,TA,BrkTil,N,Y,Gd,208390
5029,3269,896,4,5,1985,2017,489,2,1,10,1,1,Edwards,FV,Duplex,2Story,Ex,Ex,BrkTil,Y,Y,TA,496991
4846,1745,260,1,7,1973,1989,1410,2,1,6,1,0,NAmes,FV,Duplex,1Story,TA,Ex,PConc,Y,N,TA,313503
10662,2729,159,4,4,2013,1996,1294,2,0,9,2,0,Somerst,RH,Duplex,2Story,Ex,TA,PConc,N,N,Ex,442889
6035,3318,308,4,5,1974,1998,1276,1,1,7,1,1,OldTown,FV,Duplex,1.5Fin,Gd,Gd,PConc,Y,Y,TA,519401
4899,968,80,3,1,1960,1976,940,1,0,3,2,2,CollgCr,RL,2fmCon,2Story,Ex,Gd,PConc,Y,Y,TA,233666
11638,925,696,8,1,2014,2017,1025,3,0,9,0,0,Somerst,FV,1Fam,2Story,TA,TA,PConc,N,N,TA,277884
6443,2075,212,7,7,1987,1971,1764,3,0,6,2,3,Edwards,RL,1Fam,1.5Fin,Ex,Ex,CBlock,N,N,Gd,458414
6789,2365,426,3,6,1965,1958,1801,1,1,3,2,1,CollgCr,FV,Duplex,2Story,Gd,Gd,BrkTil,Y,N,Ex,415152
2912,1333,341,4,6,1996,1968,1676,2,0,8,1,2,NAmes,FV,2fmCon,2Story,Ex,TA,CBlock,N,N,Gd,335431
6242,3631,358,8,8,1958,1952,190,3,1,9,2,2,CollgCr,RL,1Fam,1.5Fin,TA,Gd,CBlock,Y,N,Gd,566166
9541,2528,678,3,3,1970,2018,268,1,1,3,0,1,Somerst,RM,Duplex,1.5Fin,TA,TA,PConc,N,N,Ex,355251
3711,3032,929,5,2,1963,2004,1946,1,0,4,1,2,Somerst,RL,1Fam,1Story,TA,TA,PConc,Y,N,TA,569940
10866,510,205,5,8,1970,1960,451,1,1,6,0,3,NAmes,RH,Duplex,1Story,TA,Gd,PConc,N,N,Ex,172816
3439,1908,335,5,7,1991,1952,211,1,0,4,1,2,Edwards,FV,1Fam,1.5Fin,Ex,Ex,BrkTil,N,N,Ex,320738
12926,3981,260,5,4,1970,1963,1361,2,1,5,0,2,OldTown,RM,1Fam,1.5Fin,TA,Ex,BrkTil,Y,Y,Ex,647250
7613,2589,785,9,1,2015,2008,239,1,0,9,2,3,CollgCr,RM,2fmCon,2Story,TA,TA,BrkTil,Y,Y,Gd,500278
5630,2225,899,5,2,1968,1963,512,2,0,10,2,1,CollgCr,RL,1Fam,2Story,TA,Ex,PConc,Y,Y,Ex,395169
7375,2670,747,9,4,1969,1996,810,3,1,9,0,3,OldTown,RH,Duplex,1.5Fin,Ex,TA,PConc,Y,Y,Gd,536354
9103,3248,242,9,7,1952,2002,959,1,1,11,2,1,OldTown,RL,2fmCon,2Story,Ex,TA,BrkTil,Y,Y,Ex,587555
10877,2799,731,4,7,1984,1955,1917,1,1,3,1,3,CollgCr,FV,1Fam,1Story,Gd,Gd,BrkTil,Y,Y,Gd,523265
11318,1472,876,9,7,1964,1951,1888,2,1,4,2,3,NAmes,FV,1Fam,1.5Fin,Gd,TA,CBlock,N,N,TA,427575
6216,1103,858,2,3,1967,1979,1198,2,1,3,1,3,NAmes,RH,2fmCon,1Story,Gd,TA,PConc,N,Y,TA,249054
4466,712,581,3,2,1971,2003,106,1,0,4,1,0,CollgCr,RH,2fmCon,1.5Fin,TA,Ex,PConc,Y,N,Ex,148215
12589,2815,394,1,5,2006,2017,248,2,1,9,1,2,OldTown,FV,Duplex,1.5Fin,Gd,Ex,BrkTil,Y,Y,TA,377875
9824,3553,942,7,6,2008,2017,529,2,0,3,1,3,NAmes,FV,Duplex,2Story,Ex,TA,BrkTil,N,N,TA,598165
14329,3254,724,9,6,2008,1954,767,2,1,6,1,0,NAmes,RL,2fmCon,2Story,Ex,Gd,BrkTil,N,N,TA,557880
13630,1039,336,3,7,1966,1965,1753,1,1,8,2,2,Somerst,RL,2fmCon,2Story,Ex,Gd,BrkTil,N,Y,Ex,279938
6124,1205,798,8,4,1960,1989,271,1,1,6,0,3,NAmes,RL,2fmCon,1Story,Ex,Ex,CBlock,N,N,Ex,309764
2965,3558,737,1,5,1951,1961,698,2,1,4,0,2,NAmes,RH,2fmCon,1Story,Ex,Gd,CBlock,N,N,Gd,507583
8928,2258,780,6,7,1959,2010,42,3,1,9,1,2,CollgCr,RH,Duplex,1.5Fin,Gd,Ex,CBlock,N,N,TA,385307
8096,3166,278,6,6,1966,1953,801,1,1,7,0,3,OldTown,FV,2fmCon,2Story,Ex,Gd,BrkTil,N,N,TA,537493
8157,2184,248,5,5,1996,1992,1835,3,0,9,2,0,Edwards,RM,1Fam,1Story,TA,Ex,CBlock,N,Y,Gd,434734
11111,1658,832,4,6,2016,1978,1996,1,1,5,1,3,NAmes,RL,Duplex,1Story,TA,Ex,CBlock,Y,N,Gd,398476
10120,997,707,3,8,1987,1987,896,2,1,11,0,0,CollgCr,RM,2fmCon,1.5Fin,Ex,Ex,BrkTil,N,N,TA,189833
13064,3568,29,4,8,2000,2014,572,3,1,4,0,0,Somerst,RL,2fmCon,1.5Fin,TA,Gd,BrkTil,Y,Y,Gd,509185
3508,1281,926,7,8,1971,1955,1970,2,1,4,2,0,NAmes,RM,2fmCon,1Story,Ex,TA,CBlock,N,N,Gd,342636
11404,2409,814,7,4,2008,1960,1259,2,1,5,1,2,OldTown,FV,1Fam,1.5Fin,Gd,Ex,BrkTil,N,N,Gd,475830
2871,625,911,3,5,1959,1955,1338,3,0,7,1,1,Somerst,RL,2fmCon,1Story,Ex,Gd,BrkTil,N,N,TA,180128
14582,3930,938,3,4,1982,1955,933,2,0,8,0,0,Edwards,RH,1Fam,1.5Fin,Gd,TA,BrkTil,Y,Y,TA,574921
13446,2026,130,3,5,1955,1952,1543,3,1,8,2,0,NAmes,FV,2fmCon,1.5Fin,Ex,TA,PConc,N,Y,Gd,378357
2863,1340,523,5,3,1980,1995,1508,3,1,7,0,0,Somerst,RL,2fmCon,2Story,Ex,Ex,CBlock,N,Y,Gd,298292
14145,1482,459,1,3,1975,2008,91,1,0,6,2,2,NAmes,RL,1Fam,1Story,Ex,TA,CBlock,Y,Y,Gd,193610
13300,1841,394,7,7,1962,1963,175,2,0,4,2,0,CollgCr,RM,Duplex,2Story,Gd,Ex,BrkTil,Y,Y,Ex,341375
5055,511,527,8,2,1965,2013,632,1,1,11,0,2,Somerst,RL,1Fam,2Story,TA,Ex,PConc,Y,N,TA,242875
7133,2000,412,7,5,1985,1952,530,3,0,7,0,0,Somerst,RL,2fmCon,1Story,TA,Gd,BrkTil,N,Y,Gd,388239
14186,1817,116,8,3,1985,1993,438,1,1,11,1,2,Edwards,RH,Duplex,2Story,TA,Ex,CBlock,N,N,TA,372648
4682,1963,148,9,3,1994,1995,472,1,0,5,2,1,Edwards,RH,Duplex,1.5Fin,Ex,Ex,PConc,N,N,Gd,399214
14882,2330,108,4,7,1974,1951,724,2,0,11,2,2,OldTown,RL,Duplex,1Story,Gd,Gd,BrkTil,Y,N,TA,399824
7278,1015,235,3,3,1973,2021,1637,2,0,5,2,1,Somerst,RM,1Fam,2Story,Ex,Gd,PConc,N,N,Ex,248872
7448,3962,825,7,1,1968,1963,1938,3,0,8,1,3,Somerst,RL,Duplex,1Story,Ex,TA,CBlock,Y,N,Ex,716236
2613,2863,426,9,5,2014,1992,526,1,1,4,2,3,OldTown,FV,2fmCon,2Story,Gd,TA,PConc,Y,Y,TA,533118
3872,2203,516,9,2,1978,1953,342,1,1,3,1,0,Somerst,RM,Duplex,1.5Fin,Ex,Gd,PConc,Y,Y,Gd,404893
13346,3579,179,8,3,1994,1970,30,3,0,11,2,0,CollgCr,RL,1Fam,1Story,Ex,Gd,CBlock,Y,N,Gd,534040
9723,1647,908,3,4,2011,1969,1890,2,0,6,1,3,CollgCr,FV,2fmCon,1Story,Gd,Ex,BrkTil,Y,Y,TA,375983
9189,3943,848,6,1,1992,2011,1122,1,0,11,0,0,CollgCr,RL,2fmCon,2Story,Ex,TA,CBlock,Y,Y,Ex,599571
14752,2861,395,2,5,1966,2007,711,2,1,8,1,1,NAmes,RM,Duplex,1.5Fin,Ex,TA,CBlock,N,N,Gd,420081
13565,3756,976,6,6,2009,1973,1739,3,1,5,1,0,OldTown,RH,1Fam,1Story,TA,TA,CBlock,N,N,Ex,630325
7386,3094,0,5,7,1974,1976,114,1,1,10,0,0,OldTown,FV,1Fam,2Story,Gd,TA,BrkTil,Y,Y,TA,442561
8942,2048,7,4,8,1983,1960,1245,2,0,8,2,2,CollgCr,RM,Duplex,1.5Fin,Gd,Gd,PConc,N,Y,Gd,397314
13383,2586,143,3,2,1990,1996,1851,2,1,11,0,2,Edwards,RL,1Fam,2Story,Ex,Ex,PConc,Y,Y,Gd,476300
10759,3655,654,8,3,1963,1951,169,1,1,5,1,2,CollgCr,RM,1Fam,1.5Fin,Gd,Ex,BrkTil,Y,Y,Gd,574742
14325,3592,274,6,4,2006,1954,1970,1,1,10,0,1,Somerst,FV,2fmCon,1Story,Ex,Ex,CBlock,N,Y,TA,619435
2244,2800,664,9,8,1975,1991,1617,2,0,8,1,2,Somerst,RM,2fmCon,1Story,TA,Ex,PConc,N,N,Gd,584311
2020,2850,286,3,1,1967,1977,1016,1,1,5,2,3,Somerst,RH,1Fam,1.5Fin,Gd,Ex,CBlock,N,Y,Gd,447060
10585,1478,489,5,4,1969,1996,1772,2,0,9,2,1,NAmes,RL,Duplex,1Story,TA,Ex,BrkTil,Y,Y,Gd,338360
7767,2805,641,4,4,2020,1975,1054,1,1,10,0,0,Somerst,FV,1Fam,1Story,Gd,Ex,CBlock,Y,Y,Ex,448512
14006,3547,632,6,1,1979,1965,941,3,1,9,2,0,OldTown,FV,1Fam,2Story,Gd,Gd,PConc,N,Y,TA,579762
12247,3089,570,2,4,1978,1979,1646,1,0,7,1,2,Somerst,FV,1Fam,1Story,Ex,Gd,CBlock,N,Y,Gd,497307
5515,2506,728,6,3,2015,1979,330,2,1,10,0,3,OldTown,RH,1Fam,1.5Fin,Ex,Ex,PConc,Y,N,Gd,430175
12567,3187,30,3,7,1961,1985,1944,1,0,8,1,0,CollgCr,RL,2fmCon,1.5Fin,Ex,Gd,CBlock,N,N,Ex,517147
3910,2346,963,8,1,1970,1998,337,3,0,11,2,2,NAmes,RL,2fmCon,1Story,Gd,Gd,PConc,N,N,Gd,423093
10481,3099,451,6,5,1983,1970,271,1,1,11,1,3,Somerst,RM,Duplex,1.5Fin,TA,Gd,PConc,Y,N,Ex,488654
7882,3008,243,8,1,1987,1970,1259,1,1,3,2,0,OldTown,RH,Duplex,1Story,Gd,Gd,BrkTil,Y,Y,TA,528200
12750,723,139,7,6,2019,1990,1083,2,0,4,1,1,CollgCr,RM,2fmCon,1Story,Ex,Ex,PConc,Y,Y,Ex,235397
10552,2639,400,6,2,2009,2001,1905,2,0,5,2,1,Somerst,FV,1Fam,1.5Fin,Ex,Ex,PConc,Y,N,Ex,524665
10076,779,724,9,8,2005,2006,1094,1,1,3,1,2,OldTown,RH,2fmCon,1.5Fin,Ex,TA,PConc,Y,N,Ex,285451
3622,1693,540,9,6,2008,1988,142,1,1,7,0,0,NAmes,RH,Duplex,1Story,TA,Gd,CBlock,Y,N,Ex,332252
6314,2319,981,4,6,2005,2018,1360,3,1,9,1,0,NAmes,RL,Duplex,2Story,Ex,TA,PConc,N,N,Ex,417842
14286,2257,163,8,7,2007,1951,1010,3,0,5,0,2,NAmes,RL,Duplex,1Story,TA,Gd,BrkTil,N,N,TA,447434
4453,2545,103,3,3,2004,1991,1144,3,0,9,0,3,Edwards,RH,1Fam,1Story,Ex,Ex,PConc,Y,N,Gd,416282
4015,747,975,5,8,1978,1971,631,3,1,4,2,2,Somerst,FV,2fmCon,1.5Fin,Ex,TA,PConc,N,Y,Ex,217947
12232,1884,62,3,5,1981,2004,1483,3,1,3,1,3,NAmes,RH,1Fam,2Story,Ex,Ex,BrkTil,N,Y,TA,378473
12236,1872,14,4,7,1961,2013,74,2,1,5,1,2,NAmes,RM,1Fam,2Story,Gd,Ex,PConc,N,Y,TA,294640
4800,3413,797,5,7,1973,1976,713,1,0,5,2,3,CollgCr,FV,Duplex,2Story,Gd,Ex,BrkTil,Y,Y,Ex,542951
13162,3977,493,8,7,1991,2020,121,1,1,3,2,3,OldTown,FV,1Fam,1Story,TA,TA,PConc,Y,Y,TA,608238
11023,2625,178,8,6,2014,1968,1116,3,1,3,0,1,OldTown,RM,Duplex,1.5Fin,Ex,TA,CBlock,N,Y,TA,514303
11985,3005,522,3,3,1996,1987,671,1,1,8,0,0,Somerst,RM,1Fam,1.5Fin,TA,Ex,CBlock,Y,Y,Gd,422415
13884,3133,440,8,3,1992,1989,1391,3,0,8,2,3,CollgCr,RH,1Fam,2Story,TA,Gd,PConc,N,Y,Ex,578508
11983,3963,524,4,1,1991,2014,1809,1,0,7,1,1,NAmes,FV,1Fam,1.5Fin,Ex,Ex,BrkTil,N,N,TA,641926
13033,3585,726,2,6,1995,1956,1492,3,0,11,1,2,NAmes,RM,1Fam,1.5Fin,Ex,Gd,PConc,Y,Y,Ex,560860
14882,544,487,3,5,1962,1970,1641,2,0,10,0,1,NAmes,FV,1Fam,2Story,TA,Gd,CBlock,N,N,Gd,202950
12346,2585,310,8,1,1978,1978,1755,1,0,5,2,0,OldTown,RH,1Fam,1.5Fin,Ex,Ex,CBlock,N,Y,Ex,503334
10772,915,737,5,2,1951,1987,1357,3,1,10,0,3,OldTown,RH,2fmCon,1Story,Gd,Ex,PConc,Y,N,TA,280106
8752,2792,574,2,2,2006,1962,859,3,0,11,1,1,Edwards,RH,2fmCon,1Story,Ex,TA,PConc,N,Y,TA,424959
9453,3633,766,7,2,2013,1960,1583,1,0,3,0,1,Somerst,RL,Duplex,1Story,Ex,TA,CBlock,Y,N,Gd,632741
4853,3040,979,5,1,1989,1990,1084,1,1,4,0,2,OldTown,FV,Duplex,1.5Fin,Gd,Gd,PConc,N,Y,TA,523194
4236,2870,129,6,8,1960,2003,306,2,1,11,1,2,Somerst,FV,Duplex,2Story,Ex,Ex,CBlock,N,N,Ex,458756
6176,1775,967,2,1,2000,1987,892,1,1,11,1,0,Edwards,RM,2fmCon,2Story,Ex,TA,PConc,N,N,Gd,276103
